Date,Location,Renewable Energy (kWh),Non-Renewable Energy (kWh),Energy Cost (USD),Carbon Emissions (Tons),Renewable Efficiency (%)
6/1/2024,New York,31278.89,18675.12,12408.86,24054.27,62.62
6/1/2024,Los Angeles,2294.14,4200.87,662.32,2970.74,35.32
6/1/2024,Chicago,5844.34,17931.67,1898.79,21068.64,24.58
6/1/2024,Houston,28811.03,11739.98,10471.79,14330.67,71.05
6/1/2024,San Francisco,40370.78,6588.23,5912.79,4439.27,85.97
6/1/2024,Miami,8315.16,11112.85,1882.81,15362.93,42.8
6/1/2024,Seattle,11050.78,6577.23,4856.79,3977.07,62.69
6/1/2024,Denver,51640.61,5790.4,8094.94,4727.62,89.92
6/1/2024,Boston,20317.37,1655.64,5971.96,464.78,92.47
6/1/2024,Dallas,26321.66,9060.35,6003.08,13750.18,74.39
6/1/2024,Atlanta,26001.51,3765.5,3981.4,6233.98,87.35
6/1/2024,Phoenix,7560.16,14989.85,5444.78,7709.52,33.53
6/1/2024,Las Vegas,36677.57,4758.44,7570.34,5987.48,88.52
6/1/2024,San Diego,3081.24,11343.77,1616.49,20200.13,21.36
6/1/2024,Philadelphia,6696.96,4685.05,2778.44,2692.99,58.84
6/1/2024,Portland,6383.43,10252.58,2383.68,3763.24,38.37
6/1/2024,Austin,9574.21,6705.8,2911.72,4733.09,58.81
6/1/2024,Detroit,40261.49,2504.52,6822.82,3605.01,94.14
6/1/2024,Charlotte,3742.26,2075.75,1300.74,1026.94,64.32
6/1/2024,Nashville,22753.68,2641.33,3691.82,2106.43,89.6
6/1/2024,Baltimore,10078.14,32098.87,7972.14,16358.23,23.89
6/1/2024,Indianapolis,8303.08,18130.93,2498.66,27067.28,31.41
6/1/2024,Orlando,45477.42,5426.59,11627.56,6616.22,89.34
6/1/2024,San Antonio,13126.46,26059.55,5105.05,32490.3,33.5
6/1/2024,Columbus,24976.11,1535.9,7852.85,2343.41,94.21
6/2/2024,New York,15239.83,4709.43,4429.08,6086.38,76.39
6/2/2024,Los Angeles,14872.87,4193.39,3392.48,4787.94,78.01
6/2/2024,Chicago,5837.27,18345.99,4600.7,6893.29,24.14
6/2/2024,Houston,12778.86,2490.4,3669.47,2260.08,83.69
6/2/2024,San Francisco,7876.67,1044.59,1241.36,868.52,88.29
6/2/2024,Miami,3593.06,6147.2,1610.73,2317.21,36.89
6/2/2024,Seattle,17300.89,26010.37,11176.33,7865.02,39.95
6/2/2024,Denver,22714.83,30438.43,6041.56,40851.4,42.73
6/2/2024,Boston,35102.16,15505.1,14376.06,7371.84,69.36
6/2/2024,Dallas,3326.43,7994.83,2796.37,10576.38,29.38
6/2/2024,Atlanta,19627.72,19238.54,5621.89,33256.1,50.5
6/2/2024,Phoenix,21361.91,10319.35,2964.75,4006.8,67.43
6/2/2024,Las Vegas,11052.1,42631.16,7034.16,57302.51,20.59
6/2/2024,San Diego,13412.82,3638.44,3338.95,5468.24,78.66
6/2/2024,Philadelphia,26629.62,33768.64,5712.1,51564.89,44.09
6/2/2024,Portland,3901.88,8852.38,1132.2,2124.14,30.59
6/2/2024,Austin,8670.08,2010.18,2594.58,1034.67,81.18
6/2/2024,Detroit,23972.86,25885.4,5112.35,23934.27,48.08
6/2/2024,Charlotte,8052.27,5874.99,4032.7,8443.92,57.82
6/2/2024,Nashville,4022.01,3294.25,1848.26,3887.9,54.97
6/2/2024,Baltimore,6177.36,14176.9,5860.72,22454.47,30.35
6/2/2024,Indianapolis,6280.22,2935.04,1250.87,3434.86,68.15
6/2/2024,Orlando,4931.63,19157.63,2800.01,29164.69,20.47
6/2/2024,San Antonio,40588.96,11999.3,6047.66,3805.45,77.18
6/2/2024,Columbus,10635.17,7230.09,1548.08,6458.2,59.53
6/3/2024,New York,10855.53,41479.4,4722.84,14074.87,20.74
6/3/2024,Los Angeles,12590.58,8766.35,4667.77,3526.47,58.95
6/3/2024,Chicago,6274.1,1165.83,594.14,919.47,84.33
6/3/2024,Houston,15183.45,27382.48,5414.62,13269.91,35.67
6/3/2024,San Francisco,33741.65,26938.28,5920.93,46968.41,55.61
6/3/2024,Miami,31825.36,2465.57,3548.79,505.51,92.81
6/3/2024,Seattle,2729.32,3418.61,442.41,1829.98,44.39
6/3/2024,Denver,29074.2,24993.73,5963.8,33207.42,53.77
6/3/2024,Boston,16643.63,44887.3,9247.24,53218.81,27.05
6/3/2024,Dallas,11648.87,13833.06,5239.34,10520.06,45.71
6/3/2024,Atlanta,37012.72,23643.21,10394.69,27004.37,61.02
6/3/2024,Phoenix,6601.77,2584.16,753.61,3687.41,71.87
6/3/2024,Las Vegas,7027.85,14438.08,3432.95,12005.83,32.74
6/3/2024,San Diego,5546.09,3357.84,2624.44,2710.42,62.29
6/3/2024,Philadelphia,49293.43,9047.5,5959.73,14983.29,84.49
6/3/2024,Portland,6186.97,2395.96,1118.52,1430.09,72.08
6/3/2024,Austin,5270.32,3464.61,2279.15,2236.46,60.34
6/3/2024,Detroit,8953.84,1362.09,1441.96,2286.83,86.8
6/3/2024,Charlotte,4960.74,14512.19,2674.07,7378.24,25.48
6/3/2024,Nashville,47992.55,9569.38,8437.74,17007.02,83.38
6/3/2024,Baltimore,11679.84,41656.09,7419.48,25683.13,21.9
6/3/2024,Indianapolis,20617.07,14205.86,6528.95,21821.57,59.21
6/3/2024,Orlando,7894.99,13025.94,5564.05,5723.67,37.74
6/3/2024,San Antonio,19479.93,9722,3985.98,7745.59,66.71
6/3/2024,Columbus,3058.89,11603.04,1067.92,2440.28,20.86
6/4/2024,New York,5323.4,6654.67,1196.25,1941.92,44.44
6/4/2024,Los Angeles,32747.41,6324.66,11506.1,8298.36,83.81
6/4/2024,Chicago,11871.13,7771.94,5707.79,13095.61,60.43
6/4/2024,Houston,13380.14,26557.93,3593.6,33021.49,33.5
6/4/2024,San Francisco,6830.47,8773.6,2385.73,11184.68,43.77
6/4/2024,Miami,9212.54,11863.53,1606.65,8561.05,43.71
6/4/2024,Seattle,6682.83,13786.24,1670.49,4740.69,32.65
6/4/2024,Denver,17503.74,10882.33,8425.59,13040.41,61.66
6/4/2024,Boston,17541.23,9648.84,7840.04,9219.57,64.51
6/4/2024,Dallas,29164.41,7514.66,9476.44,7166.85,79.51
6/4/2024,Atlanta,16421.5,36839.57,15911.79,61202.62,30.83
6/4/2024,Phoenix,13187.8,44093.27,10475.36,70301.29,23.02
6/4/2024,Las Vegas,2579.98,4826.09,2144.13,2571.23,34.84
6/4/2024,San Diego,5563.84,5656.23,1389.75,9422.26,49.59
6/4/2024,Philadelphia,31063.76,28110.31,11530.37,12601.22,52.5
6/4/2024,Portland,51845.85,4483.22,11415.57,5866.04,92.04
6/4/2024,Austin,8280.36,6590.71,2941.18,11825.36,55.68
6/4/2024,Detroit,2912.06,3825.01,837.58,4569.33,43.22
6/4/2024,Charlotte,16562.12,4661.95,2865.82,1374.66,78.03
6/4/2024,Nashville,37526.7,3161.37,8662.58,3444.14,92.23
6/4/2024,Baltimore,52193.84,5551.23,11267.26,4590.09,90.39
6/4/2024,Indianapolis,11955.21,966.86,2881.37,1043.79,92.52
6/4/2024,Orlando,40425.85,12110.22,4439.66,11616.15,76.95
6/4/2024,San Antonio,32986.98,2776.09,4704.35,4076.8,92.24
6/4/2024,Columbus,30109.39,7304.68,3947.21,11743.48,80.48
6/5/2024,New York,27895.84,8352.57,3869.06,4721.62,76.96
6/5/2024,Los Angeles,2038.05,7895.36,1987.29,10972.08,20.52
6/5/2024,Chicago,14530.97,3488.44,3350.86,3563.27,80.64
6/5/2024,Houston,6155.27,23896.14,2838.1,20383.68,20.48
6/5/2024,San Francisco,51518.53,5894.88,15148.17,6950.19,89.73
6/5/2024,Miami,13805.54,41889.87,10410.32,39035.01,24.79
6/5/2024,Seattle,13839.32,40071.09,10306.1,15767,25.67
6/5/2024,Denver,3644.65,6322.76,1873.01,7966.44,36.57
6/5/2024,Boston,43881.44,11495.97,16203.61,8947.52,79.24
6/5/2024,Dallas,4235.48,3752.93,1260.16,943.93,53.02
6/5/2024,Atlanta,4930.3,2794.11,2254.13,784.81,63.83
6/5/2024,Phoenix,10713.73,35262.68,7314.28,60684.64,23.3
6/5/2024,Las Vegas,28838.16,3689.25,4726.41,1579.34,88.66
6/5/2024,San Diego,6920.88,3906.53,2537.43,6457.71,63.92
6/5/2024,Philadelphia,9490.58,11171.83,2909.01,19271.74,45.93
6/5/2024,Portland,7946.37,25102.04,4273.52,30656.48,24.04
6/5/2024,Austin,4150.09,2518.32,1104.58,1338.87,62.24
6/5/2024,Detroit,21691.99,11572.42,4538.25,14963.51,65.21
6/5/2024,Charlotte,13109.84,9823.57,3109.39,12111.81,57.16
6/5/2024,Nashville,33118.08,8238.33,9992.9,6466.5,80.08
6/5/2024,Baltimore,3527.22,8852.19,1599.32,10096.08,28.49
6/5/2024,Indianapolis,9304.35,15835.06,6383.54,20568.34,37.01
6/5/2024,Orlando,9060.71,24170.7,5867.5,27830.77,27.27
6/5/2024,San Antonio,5766.7,7688.71,3433.68,5190.06,42.86
6/5/2024,Columbus,32043.49,20745.92,5813.04,15220.8,60.7
6/6/2024,New York,7568.36,2837.76,2888.95,2847.64,72.73
6/6/2024,Los Angeles,17420.98,3241.14,2601.05,4099.8,84.31
6/6/2024,Chicago,9324.62,18833.5,8442.37,14535.88,33.12
6/6/2024,Houston,9243.85,2420.27,2183.83,1127.26,79.25
6/6/2024,San Francisco,8005.27,10505.85,3003.73,8527.44,43.25
6/6/2024,Miami,32484.47,15066.65,6575.28,7549.73,68.31
6/6/2024,Seattle,6885.99,24624.13,3996.4,29541.67,21.85
6/6/2024,Denver,8712.83,6752.29,2339.92,6504.94,56.34
6/6/2024,Boston,14544.85,12771.27,2196.2,3367.11,53.25
6/6/2024,Dallas,8360,14656.12,5044.46,12424.19,36.32
6/6/2024,Atlanta,16836.86,33777.26,14264.49,10313.81,33.27
6/6/2024,Phoenix,10517.17,7514.95,2178.57,12666.42,58.32
6/6/2024,Las Vegas,2728.67,9461.45,3265.38,2352.6,22.38
6/6/2024,San Diego,12739.08,10095.04,5799.21,15879.71,55.79
6/6/2024,Philadelphia,6789.03,11039.09,4022.08,15676.79,38.08
6/6/2024,Portland,7971.84,5565.28,1302.74,9111.54,58.89
6/6/2024,Austin,32951.52,12773.6,12813.71,14637.8,72.06
6/6/2024,Detroit,24579.7,5996.42,4468.49,5849.51,80.39
6/6/2024,Charlotte,49247.65,9632.47,7838.02,8127.12,83.64
6/6/2024,Nashville,9520.91,17129.21,6660.55,29022.51,35.73
6/6/2024,Baltimore,45077.57,6841.55,10146.52,7202.58,86.82
6/6/2024,Indianapolis,25537.58,23704.54,9438.79,41370.78,51.86
6/6/2024,Orlando,8019.09,8216.03,4250.6,13327.18,49.39
6/6/2024,San Antonio,14963.98,16242.14,7143.08,8118.76,47.95
6/6/2024,Columbus,20073.19,6576.93,2108.73,3079.62,75.32
6/7/2024,New York,17264.58,11868.77,6648.04,18244.31,59.26
6/7/2024,Los Angeles,8106.42,1790.93,1347.21,396.82,81.9
6/7/2024,Chicago,3834.4,6096.95,1838.66,9492.46,38.61
6/7/2024,Houston,3579.88,6834.47,1223.98,7564.6,34.37
6/7/2024,San Francisco,8725.58,5206.77,3351.52,6631.5,62.63
6/7/2024,Miami,2326.81,5743.54,1078.13,7803.78,28.83
6/7/2024,Seattle,10252.79,6219.56,3019.29,10565.93,62.24
6/7/2024,Denver,5623.54,13068.81,2438.63,13375.29,30.08
6/7/2024,Boston,53998.9,3064.45,10365,5194.44,94.63
6/7/2024,Dallas,7867.19,15488.16,2732.69,25812.28,33.68
6/7/2024,Atlanta,17078.05,18534.3,3887.96,16128.75,47.96
6/7/2024,Phoenix,11050.31,6855.04,3924.07,4055.25,61.72
6/7/2024,Las Vegas,16388.56,16149.79,5851.14,6185.9,50.37
6/7/2024,San Diego,3389.59,7879.76,2531.01,12716,30.08
6/7/2024,Philadelphia,20437.74,37113.61,11226.3,28485.51,35.51
6/7/2024,Portland,4218.25,5889.1,2338.22,3630.96,41.73
6/7/2024,Austin,15164.73,2347.62,4722.92,1038.9,86.59
6/7/2024,Detroit,10785,10209.35,4928.42,14254.28,51.37
6/7/2024,Charlotte,5308.5,2008.85,1228.82,2959.54,72.55
6/7/2024,Nashville,24908.69,9865.66,2502.02,10547.36,71.63
6/7/2024,Baltimore,15295.09,25800.26,4524.39,25052.91,37.22
6/7/2024,Indianapolis,12139.44,6632.91,3005.3,2982.1,64.67
6/7/2024,Orlando,12017.69,9434.66,3647.71,3528.11,56.02
6/7/2024,San Antonio,1991.35,7104,1807.82,7172.88,21.89
6/7/2024,Columbus,3516.14,9559.21,1019.34,11516.08,26.89
6/8/2024,New York,7548.85,5305.87,2084.57,7743.76,58.72
6/8/2024,Los Angeles,6397.07,5033.65,1521.34,4584.08,55.96
6/8/2024,Chicago,22996.03,6562.69,3806.7,5624.57,77.8
6/8/2024,Houston,23818.43,36095.29,7969.27,60200.08,39.75
6/8/2024,San Francisco,5631.49,7207.23,2681.85,5059.39,43.86
6/8/2024,Miami,8801.55,14817.17,6134.16,4179.66,37.27
6/8/2024,Seattle,6974.88,2596.84,1449.94,801.62,72.87
6/8/2024,Denver,15736.96,5894.76,2516.94,7372.41,72.75
6/8/2024,Boston,8819.43,826.29,695.31,314.15,91.43
6/8/2024,Dallas,2772.37,9197.35,1093.9,15929.72,23.16
6/8/2024,Atlanta,39450.15,18018.57,4993.1,5974.03,68.65
6/8/2024,Phoenix,21243.52,23461.2,7358.2,34452.29,47.52
6/8/2024,Las Vegas,4916.93,7871.79,3313.72,2200.06,38.45
6/8/2024,San Diego,6932.62,26107.1,7097.09,16504.55,20.98
6/8/2024,Philadelphia,28004.28,30806.44,14629.72,33631.97,47.62
6/8/2024,Portland,8316.2,21389.52,6506.09,13113.88,28
6/8/2024,Austin,5572.18,18236.54,2244.64,30422.24,23.4
6/8/2024,Detroit,21839.49,11542.23,5606.97,2531.13,65.42
6/8/2024,Charlotte,3753.05,5974.67,2043.77,6569.05,38.58
6/8/2024,Nashville,12575.78,13065.94,4130.97,4514.98,49.04
6/8/2024,Baltimore,13227.32,1456.4,4378.71,1068.33,90.08
6/8/2024,Indianapolis,29057.34,26103.38,11113.16,42100.42,52.68
6/8/2024,Orlando,6347.53,2992.19,1073.74,3888.53,67.96
6/8/2024,San Antonio,11798.21,45940.51,7536.03,66601.55,20.43
6/8/2024,Columbus,45783.3,9511.42,6129.71,6772.72,82.8
6/9/2024,New York,16835.84,1855.7,3332.35,2383.46,90.07
6/9/2024,Los Angeles,22497.74,2543.8,5846.19,2746.1,89.84
6/9/2024,Chicago,6686.31,4177.23,2468.5,5527.25,61.55
6/9/2024,Houston,8104.72,3291.82,2351.33,1301.94,71.12
6/9/2024,San Francisco,7059.27,7316.27,1263.71,12252.92,49.11
6/9/2024,Miami,11142.59,24553.95,7631.21,28773.83,31.21
6/9/2024,Seattle,50873.62,8248.92,5278.45,7732.71,86.05
6/9/2024,Denver,35053.39,14595.15,10361.36,24910.13,70.6
6/9/2024,Boston,12937.85,20523.69,4012.73,10683.11,38.66
6/9/2024,Dallas,20449.59,31765.95,8381.77,34538.06,39.16
6/9/2024,Atlanta,9111.06,587.48,2629.54,483.34,93.94
6/9/2024,Phoenix,3951.24,5568.3,1408.07,7302.27,41.51
6/9/2024,Las Vegas,40923.89,3181.65,4564.47,2185.39,92.79
6/9/2024,San Diego,16700.32,12537.22,2736.24,22463,57.12
6/9/2024,Philadelphia,42555.06,8519.48,9087.87,14693.78,83.32
6/9/2024,Portland,8901.57,18910.97,2227.38,4212.54,32.01
6/9/2024,Austin,4427.72,6439.82,765.27,3258.89,40.74
6/9/2024,Detroit,5416.21,4442.33,2833.72,3564.06,54.94
6/9/2024,Charlotte,6501.46,2029.08,1890.91,3134.91,76.21
6/9/2024,Nashville,6390.18,5799.36,1531.38,7348.49,52.42
6/9/2024,Baltimore,15188.95,7612.59,2342,9643.84,66.61
6/9/2024,Indianapolis,17950.86,4410.68,3777.34,3452.49,80.28
6/9/2024,Orlando,35953.78,24515.76,12868.3,41560.48,59.46
6/9/2024,San Antonio,36747.82,24116.72,5389.24,39165.4,60.38
6/9/2024,Columbus,9596.14,21359.4,8395,11982.68,31
6/10/2024,New York,10359.65,23038.24,9449.66,10737.65,31.02
6/10/2024,Los Angeles,19369.37,2385.52,5196.17,2776.56,89.03
6/10/2024,Chicago,7240.63,655.26,2138.01,1103.57,91.7
6/10/2024,Houston,52042.64,10372.25,17884.6,16263.35,83.38
6/10/2024,San Francisco,7144.27,2494.62,1986.29,947.9,74.12
6/10/2024,Miami,2958.66,4278.23,1926.43,6091.15,40.88
6/10/2024,Seattle,31076,20942.89,7045.56,29096.67,59.74
6/10/2024,Denver,5931.94,5712.95,1003.12,5628.43,50.94
6/10/2024,Boston,8702.48,11314.41,2448.63,5387.25,43.48
6/10/2024,Dallas,29609.38,25068.51,15217.64,38861.55,54.15
6/10/2024,Atlanta,5752.71,11990.18,5051.19,8091.56,32.42
6/10/2024,Phoenix,21089,16228.89,9403.09,10154.73,56.51
6/10/2024,Las Vegas,25032.04,6167.85,4302.02,4586.64,80.23
6/10/2024,San Diego,3481.32,6364.57,2619.04,3232.72,35.36
6/10/2024,Philadelphia,11066.81,1129.08,1003.25,1353.98,90.74
6/10/2024,Portland,7695.59,21718.3,5632.39,18544.96,26.16
6/10/2024,Austin,19606.19,14750.7,9384.66,17533.87,57.07
6/10/2024,Detroit,18252.23,9221.66,4628.02,8559.13,66.43
6/10/2024,Charlotte,29197.51,25481.38,13895.11,22707.14,53.4
6/10/2024,Nashville,2493.02,9649.87,2677.15,16055.16,20.53
6/10/2024,Baltimore,5761.13,12584.76,5136.2,22083.1,31.4
6/10/2024,Indianapolis,20098.36,34497.53,15747.59,16419.55,36.81
6/10/2024,Orlando,10043.73,11866.16,6227.63,7045.83,45.84
6/10/2024,San Antonio,7132.17,21914.72,8577.66,28408.24,24.55
6/10/2024,Columbus,5528.06,7571.83,3110.11,4268.98,42.2
6/11/2024,New York,3682.73,3799.76,542.41,3285.47,49.22
6/11/2024,Los Angeles,14999.32,12564.17,6835.45,13917.51,54.42
6/11/2024,Chicago,9280.99,24159.5,9525.82,42087.44,27.75
6/11/2024,Houston,21368.84,3352.65,4177,1322.37,86.44
6/11/2024,San Francisco,34966.68,24036.81,9770.8,9205.57,59.26
6/11/2024,Miami,3662.71,4332.78,1183.72,3365.48,45.81
6/11/2024,Seattle,25232.46,2649.03,6793.22,2809.75,90.5
6/11/2024,Denver,38447.19,20332.3,13481.29,9198.58,65.41
6/11/2024,Boston,13572.49,46326,5633.85,64042.11,22.66
6/11/2024,Dallas,16614.53,1954.96,4351.72,2185.06,89.47
6/11/2024,Atlanta,5632.28,3441.21,2256.73,2534.77,62.07
6/11/2024,Phoenix,9838.46,831.03,1668.64,379.1,92.21
6/11/2024,Las Vegas,10690.12,9798.37,3970.28,4485.85,52.18
6/11/2024,San Diego,5029.46,10565.03,2529.14,17215.29,32.25
6/11/2024,Philadelphia,18743.08,28910.41,14216.47,19563.37,39.33
6/11/2024,Portland,15971.28,4710.21,5849.42,1761.47,77.22
6/11/2024,Austin,7701.59,4778.9,2514.09,4835.77,61.71
6/11/2024,Detroit,21573.16,36364.33,15709.02,14966.04,37.24
6/11/2024,Charlotte,10965.42,3624.07,4222.09,5036.21,75.16
6/11/2024,Nashville,48962.3,11370.19,8656.14,19334.03,81.15
6/11/2024,Baltimore,12031.79,39411.7,6390.14,55480.25,23.39
6/11/2024,Indianapolis,2428.84,8884.65,2599.04,4059.41,21.47
6/11/2024,Orlando,6271.84,5883.65,1492.9,9073.96,51.6
6/11/2024,San Antonio,8778.32,2018.17,1136.35,2558.75,81.31
6/11/2024,Columbus,12400.23,3027.26,3311.29,5417.37,80.38
6/12/2024,New York,14675.89,25466.5,4905.62,9182.27,36.56
6/12/2024,Los Angeles,24983.57,13389.82,10843.65,4578.83,65.11
6/12/2024,Chicago,46182.45,9005.94,11547.91,4388.21,83.68
6/12/2024,Houston,8241.61,482.78,1267.42,791.4,94.47
6/12/2024,San Francisco,26049.04,5724.35,7705.72,8589.01,81.98
6/12/2024,Miami,43761.17,11166.22,11947.06,12519.9,79.67
6/12/2024,Seattle,34146.49,27398.9,5569.38,29598.8,55.48
6/12/2024,Denver,24487.2,30964.19,13498.44,9274.23,44.16
